MOVIE_ID,NAME,GENRES,STORYLINE,TAGS
26670818,情定河州,剧情/爱情,电影《情定临夏天使然》讲述临夏新一代青年人发奋图强、借助国家一带一路战略励志创业的故事。,甘肃/临夏/伊斯兰/中国/2016/中国大陆/烂片/宣传伊斯兰教的电影
25815002,我不是李小龙,动作/爱情,桀骜不驯的如龙武功高强，在一场比赛中，被打成重伤，被诊今生不能再用功夫。女友荆兰为激发他重新振作，按照他的原型制造了一个机器人，如龙能否恢复武功，他和机器人到底哪个功夫高强，又能否在机器人中迷失自己？,穿越/华语
26392287,曼哈顿中国女孩,剧情,平民女孩李莉只身初入曼哈顿求学，在历经迷失与困惑之后，凭借努力与善良收获了事业上的成功，同时帮助在美华侨保卫中国城、获得爱情，完成了生命中一次华丽的蜕变。,
26695995,绿毛水怪,爱情,王小波经典中篇小说《绿毛水怪》将改编电影。《绿毛水怪》是王小波早期手稿作品，以天马行空的想象，极具魔幻色彩的情感脉络，独树一帜的批评、反讽，受到广大书迷的喜爱。王小波曾创作电影剧本《东宫西宫》，此后尚未有作品改编成电影。据悉，李银河将担任《绿毛水怪》电影版的文学顾问。,小波/王小波/爱情/小说改编/文学改编/剧情/中国/2017
26392292,为了祖国,剧情/历史,1932年上海虹口爆炸案后，韩国国父金九在褚辅成、朱爱宝这些普通群众的帮助下逃到嘉兴避难。金九和韩国临时政府要员与中国民众合力抗击日军。最终金九一行人在中国政府无私帮助下返回韩国。,
6389523,天地无用,剧情/爱情,张凡夕筹划中电影长片。,张凡夕/独立电影/人性/独立/上映
26266621,看不见的脸,悬疑,日本推理作家东野圭吾的小说在其本国不断被搬上大银幕，如今，中国电影公司也在推理小说领域跃跃欲试。据悉，日本当代小说家夏树静子的名作《看不见的脸》将被搬上中国大银幕，其电影版权已被曾推出过《云图》新原野电影购得版权，并即将于2015年春开拍。,悬疑/漫画小说真人版/日本/推理/日本电影/小说改编
26647079,你无法抵达的时间,科幻,科幻作家潘海天创办的上海竺灿文化有限公司先后开始了三个项目，潘海天本人的《王二大爷的战争》，著名科幻作家王晋康的长篇小说《逃出母宇宙》以及青年科幻作家夏笳的小说《你无法抵达的时间》都将被改编为电影。,科幻/夏笳/中国
26277337,黑夜之神,动作/悬疑/古装,曾出品《西游记之大闹天宫》的星皓影业有限公司推出了《包公：黑夜之神》讲述了包拯率一众江湖英雄，直捣襄阳王老巢，救国家于危难的故事。,
26378809,传送点,科幻,在艺恩汇第二期电影创投沙龙上，还展示了四个电影项目，导演辛成江的《传送点》，讲述了寻宝游戏中虚拟世界与真实世界的故事，世界观颇为宏大。,
26647075,王二大爷的战争,科幻,科幻作家潘海天创办的上海竺灿文化有限公司先后开始了三个项目，潘海天本人的《王二大爷的战争》，著名科幻作家王晋康的长篇小说《逃出母宇宙》以及青年科幻作家夏笳的小说《你无法抵达的时间》都将被改编为电影。,
27148159,致命复活,科幻,身为顶级计算机专家的林栋为了营救深陷危难的妻子苏平，卷入一场危及全人类的灾难当中，不得不凭一己之力，对抗人类有史以来最强大的计算机。,
26528269,行星绿谷,剧情/科幻/动画,"《行星绿谷》（Planet Green Valley）是上海欧映文化传播有限公司投资制作的科幻动画电影,主要讲述了未来人类开发和探索宇宙的故事。",科幻/良心/国产/动画/太空科幻/国漫/行星绿谷/动漫
26268576,Alpha,科幻,据外媒THR报道，狮门影业已计划拍摄一部科幻惊悚电影《Alpha》，故事来自威尔逊的一个创意，布拉德·皮特将于他Plan B公司的合伙人迪·加纳和Jeremy Kleiner一同完成影片的制片工作。电影的细节剧情还处于保密阶段，大体内容是个科幻求生的故事。威尔逊将根据自己的想法执笔剧本。新人Anthony Scott Burns将指导这部电影，这也是他的导演处女座。至今，布拉德·皮特表示暂不参演电影《Alpha》,2017
26680414,我和僵尸有个约会,科幻,《我和僵尸有个约会》网络大电影改编自同名电视剧，12月中旬开拍。目前已进入招聘演员阶段。,大陆
3317352,It Is What It Is,爱情,,爱情/2033年上映/美国/喜剧/2022
26347315,最寒冷的冬天是旧金山的夏季,爱情,首部旅美新留学生的浪漫爱情故事,书
26386532,小情歌,喜剧/爱情,歌曲改编电影依然没完没了，继《小苹果》《栀子花开》《一生有你》《睡在我上铺的兄弟》《她来听我的演唱会之后》，苏打绿的《小情歌》也要被搬上大银幕，影片由合一影业出品。,爱情/中国
26371294,六重门,悬疑/冒险,30岁的王一舟来找六合联盟的严复义寻找未婚妻去世的真相，而严复义安排了六场游戏迎接他。王一舟顺利的过关，与此同时，他发现未婚妻的去世是意外而非严复义所为。ysgou.cc因此，王一舟宽恕了严复义，找回了生活的希望。,
26754627,山海经之小人国,动画/儿童/冒险,根据中国古代神话故事《山海经》所记载的周饶小人国传说改编而成的3D动画电影《山海经之小人国》。,动画/成片/B内地/A华语/2018
11516763,羊毛战记,动作/科幻,二十世纪福斯影业将把超人气科幻小说《羊毛战记》（Wool）搬上大银幕，《银河护卫队》和《惊奇队长》的编剧尼科尔·帕尔曼将为该片执笔剧本，科幻大师雷德利·斯科特与《辛德勒名单》的编剧斯蒂文·泽里安将共同担任制作人。,美国/科幻/小说改编/电影/2018/美影/美国电影
27042445,沙漠,剧情,,
6521915,事出有姻,剧情,中意两国首部合拍电影的《事出有姻》筹备三年终于在成都正式开机，黄海波也将牵手意大利女星古欣娜塔，联手演绎一段跨国恋情。据了解，该电影讲述一个成都厨师与意大利厨娘因不同的美食文化而碰撞出令人啼笑皆非又温馨浪漫的爱情故事。,爱情/国产电影/W王丽坤/美食/意大利/中国电影/≧2/H黄海波
25857981,擒凶记1894,动作/悬疑,疑电影《擒凶记1894》由香港电影人陈德森和陈锡康合作，讲述19世纪末的香港无头悬案，从而引发出一桩惊天阴谋，来自英国一丝不苟的年轻法医，与世袭嘉业的粗鄙侩子手联袂搭档，在追查无头命案的背后，有着令人不寒而栗的冷血真相。该片目前演员阵容还未确认曝光，据悉有望重金聘请国外巨星投身剧组。,
26828028,喜剧王,喜剧/爱情,油嘴滑舌的二大大（崔笛 饰）相亲遇见白富美莎莎（刘洋影子 饰），对其一见倾心，为了迎娶白富美，二大大接受了莎莎提出的任务考验：一夜之间，12个小时之内，亲吻不同类型的六个女孩子，并发送亲吻的照片给莎莎，以示证明亲吻成功。这是一个高难的、刺激的、有趣的任务。,喜剧王
25728580,黑暗中的笑声,剧情,"Based on Vladimir Nabokov's novel, set in 1930's Berlin, Laughter In The Dark centres on a wealthy art dealer, who abandons his wife and child for a temptress who in turn takes him for everything he's got.",NEW/2017/2010s/)(/%文学作品改编
22963915,牛兄牛弟,喜剧/动画/冒险,主要讲述了讲述了刘德华的两个“儿子”安逗和黑仔为保护家园，齐心协力共同对抗外来敌人的冒险、感人故事。,舒淇/牛兄牛弟/劉德華/烂片/潘瑋柏/中国电影/佟大為/[華語]
10766240,疯狗和英国人,喜剧/同性,Noel Coward steps in to replace Liberace at a Las Vegas cabaret in 1955.,ColinFirth/科林费斯/美国电影/电影/美国/喜剧/同性/传记
34636095,钢铁之心,动作/科幻/冒险,The film focus around a 15 year old Genius RiRi Williams and her mentor Tony Stark.,
26369807,在北极说爱你,剧情/爱情,北京IT民工杜晓驹上当买了加拿大“别墅”，与白富美留学生夏晓嫣在印地安人小镇不期而遇，俩人在世界上最干净的北极谈了一场最干净的恋爱。,家庭/dadad
26333212,年少轻狂时,剧情/传记/犯罪,"Just about to leave school with everything going for her, Angie falls pregnant. Left to raise her child with only her grandmother, her life isn't exactly as she planned.",音乐/美国/美剧
21937454,孙悟空之火焰山,动画,曾经打造《大闹天 宫》的上海美术电影制片厂正式宣布，影院 动画《孙悟空之火焰山》将正式启动。,中国/国漫/动画/动漫/2013
26304402,暴力觉醒,动作/惊悚,《暴力觉醒》讲述布鲁斯·威利斯饰演的男主人公瑞德回到了自己童年生活的小岛上，他的哥哥一家也在小岛上生活。但是，瑞德没想到这座原本与世无争的小岛也会引来麻烦，为了拯救自己的家族，瑞德不得不与恶势力展开对决。,
27013218,猎魔行动,动作,圣诞夜的温哥华机场，海关安检发现一名携带“卡芬太尼”新型毒品的中国人，杰森(杰森·斯坦森饰)是负责十年前追缴从墨西哥贩卖枪支到中国的负责人。中国公安部指示，中美联合作战，一举歼灭该制毒贩毒国际团伙。,杰森·斯坦森/动作/托尼贾/华语电影/香港
26996825,猿人突击队,动作,星空盛典影业发布会上公布其余4部电影项目。动作片[猿人突击]由郑建国执导，陈虎与托尼·贾主演，今年末开机。,动作/中国大陆
3041297,阿努比斯,动画,福斯公司动画新片《Anubis》改编自Bruce Zick的小说，讲的是一个木乃伊因诅咒而意外到埃及阴间旅行的故事，将于2018年3月23日复活节上映。,美国/动画/福克斯/美国电影/奇幻/BlueSky/魔幻/电影
25845398,玉女胜典,爱情,杨恭如重返大银幕 启航之作《玉女胜典》。想当年，在电影《风云》里暂露头角的杨恭如被大家奉为新一代玉女掌门。此次签约新东家，杨恭如的归来之作选择了电影《玉女胜典》。除了主演该片，杨恭如这次还将投身幕后，担任影片的制片人，为将来打好基础。,金城武/爱情/彭于晏/中国大陆/2015
26389464,印囧,剧情/喜剧,徐朗为找到新合伙人，带着律师、会计等四人小团队前往印度。从孟买到新德里，从泰姬陵到清真寺，四人展开一场惊心动魄的取经之路。菩提树下，他们最终收获真经，却发现这是一份关于心灵的礼物。,徐峥/囧/喜剧/搞笑/电影/中国电影/中国/剧情
26772465,阿凡达5：追寻伊娃,动作/科幻/奇幻/冒险,《阿凡达》续集上映时间公布：2020年12月18，2021年12月17，2024年12月20，2025年12月19。,《阿凡达》系列/科幻/阿凡达/詹姆斯卡梅隆/美国/2025/美国电影/动作
27195754,未定名新星球大战三部曲第三部,动作/科幻,星球大战新三部曲,科幻/迪士尼/星球大战/美国/欧美电影/冒险/SW/StarWars
26584586,王亚樵,动作/战争,,
26694926,狼行者,动画,讲述了11岁女孩罗芬的神奇经历。罗芬作为一个年轻的学徒猎人，她和父亲一起来到爱尔兰，准备消灭最后一批在那里的狼，但是改变她的事情来了，她发现了狼行者，此后一连串的古怪故事就发生了……,动画/爱尔兰/爱尔兰动画/汤姆·摩尔/动画电影/魔幻/2018/Tomm_Moore
25920008,排球甜心,喜剧/运动,,排球
26878467,滚蛋吧！渣男,喜剧/爱情/奇幻,唐贝贝每一次都发现自己爱上的是渣男，这些人表面上对她好，实际上根本不拿她当回事，她越是努力要对方爱自己，就越被渣得厉害，她在一次次的伤害中渐渐对爱情放弃了希望，认为全天下的男人都是渣男。虽然外表看起来光鲜亮丽，实际上她内心非常空虚，既不信任真正意义的恋爱，又不认可逢场作戏的欢愉，导致她已经很久没有开张，觉得人生一片灰暗。她收到一个神秘的礼物，就是“渣男鉴别眼镜”，她认为这是一个神的恩赐，从此以后她就可以摆脱100%遇渣男体质，为自己寻觅到一个好男人。不仅如此，她还利用这个眼镜为广大女同胞造福，和她的助理兼闺蜜刘依晨一起开了一个“渣男鉴定事务所”，为各种心存疑虑的女同胞鉴别渣男，并设局让渣男原形毕露。可她发现生活中所有男人的渣男指数都不低，有时候明明看起来很低，可是随便一点刺激就又激增，令她非常绝望，并决心如果以后能见到一个好男人，一定不能放过。她却不知道这一切都是韩哲林设下的圈套……,大陆
25778491,不够时间好好来爱你,剧情/爱情,筱薇被凯霸道的流氓气质所吸引，经过几次接触，筱薇发现凯并不像自己认为的那么坏，凯却突然消失。过了不久，竟然发现了凯原来是警方安插在黑势力集团中的卧底。,翻拍
27666571,未确认银翼杀手续集,科幻,《银翼杀手》和《银翼杀手2049》的编剧汉普顿·范彻日前接受了Discussing Film的专访，谈到了他很想再写一部《银翼杀手》的续集作品，并且对故事的发展已经有了具体计划。,科幻/赛博朋克/电影/美国电影/待看/反乌托邦/美国/政治
6875398,Livewire,动作/惊悚,,美国
26781007,第四道封锁线,剧情/战争,该电影由国家一级导演陈力执导，李天印、白景军任制片人，郝德俊、张利忠任制片主任。影片中集结了毛泽东扮演者王霙、王稼祥扮演者刘鉴等，可谓星光熠熠。主要表现了红军战士在长征途中不畏艰险，英勇杀敌，突破国民党重重封锁，抢渡湘江，保证了中央纵队如期到达遵义并召开遵义会议，确定了毛泽东同志在党和红军中领导地位的历史事实。,大陆
26337064,三体2,科幻,《三体》第一部科幻电影尚未出炉，据可靠消息称，出品方游族影业近期已经正式启动了《三体2》电影的筹备工作，而且相比电影《三体1》，其投资额度还会有进一步的增加。,科幻/三体/刘慈欣/电影/小说改编/中国/.必看/中国电影
26748045,公主日记3,喜剧/爱情/家庭,《公主日记》系列原著作者梅格·凯博特近日表示，他们可能会着手拍摄《公主日记3》，悼念去年去世的导演盖瑞·马歇尔（《公主日记》前两部导演）。梅格既是原作者也参与了电影的编剧，然而对于接下来这一部的发展她什么也没透露。唯一可以肯定的是，比起原著来，下一部会更加贴近电影中的剧情走向。,安妮海瑟薇/公主日记3/公主日记/Anne·Hathaway/爱情/喜剧/美国电影/电影
26373166,游戏扭转者,动作/犯罪,《游戏扭转者》则是动作犯罪类型，讲述一对矛盾父子组成游戏搭档经受无情的速度考验的故事。,中国大陆
26373167,算爱大师,喜剧/爱情,演员当导演也算有过先例，不过情感专栏作者做导演就令人瞠目了。素有国内 “情感奶爸”之称的陆琪也要做导演了，他将执导一部叫做《算爱大师》的电影，讲述了这样一个故事：高学历的海归才女沈璐开了一家算爱诊所，专门为痴男怨女解决感情问题。在近期的诊断中，发现了十位女生陆续向她求助，诉说无法忘怀这个抛弃她们的男人，沈璐发现她们所说的是同一个男人，而且这样的抛弃游戏更像是完成一个个任务...该片由叶伟民监制，将于年底开机。,
26743572,红拂夜奔,剧情,王小波的作品《红拂夜奔》将被改编为电影，徐克执导,王小波/徐老怪/情怀/徐克/小说改编/中国/思考/世界
27108757,Karnan,动作/奇幻/冒险,This film is based on Mahabharata.,
4312195,太极,喜剧/动作,周星驰在片中饰演一名隐姓埋名的太极宗师，他移居美国在唐人街打工洗盘子，为了保护受暴徒威胁的同胞们，他挺身而出，此后创办了武术学校将他的一身好功夫传授给他人。,周星驰/喜剧/安妮·海瑟薇/太极/香港/中国/动作/美国
26826392,十面埋伏,悬疑,,
26731786,悖论13,悬疑,贾樟柯“创业”成立新公司暖流文化，主攻商业电影，计划拍摄东野圭吾作品《悖论13》(贾樟柯监制)、李宇春导演处女作《人民路女神》、谍战片《双雄会》等。此外，新公司还将开展电影教育，专门培养和扶持电影人才。商业开发较难的电影，会保留在贾樟柯成立了十年的公司西河星汇。,东野圭吾/悬疑/冒险/惊悚/贾樟柯/大陆/脑洞
2136812,独眼侠,动作/惊悚/冒险,一个来自地狱厨房的勇敢的业余拳击手被军队招募来执行一些绝密任务。他很快被提升为队长，qigou.cc在那里他组建了第一攻击小队，这是一组执行精英任务的精英士兵。,Marvel/美国电影/美国/漫画改编/科幻/漫威/MARVEL/动作
30460419,Spy School,科幻,A smart but awkward middle school student is accidentally recruited to join a clandestine junior spy academy.,
25982457,Titan: The Life of John D. Rockefeller,传记,,人物传记
24889963,阿凡达4：祖古骑士,动作/科幻/奇幻/冒险,《阿凡达》续集上映时间公布：2020年12月18，2021年12月17，2024年12月20，2025年12月19。,阿凡达/科幻/詹姆斯·卡梅隆/美国/美国电影/奇幻/动作/冒险
25718135,僵尸世界大战2,动作/科幻/恐怖,派拉蒙叫停大卫·芬奇执导，布拉德·皮特主演的[僵尸世界大战]续集。该片原定于今春或夏初在亚特兰大开拍，而现在前期制作已经暂停。消息人士称，预算问题已经到了紧张关头，但不清楚这些问题是如何酝酿的，也不清楚酝酿了多长时间。同样不清楚的是，该项目是否会重新开发，或者是否会无限期搁置。目前，派拉蒙和CAA，皮特和Plan B方面，都没有发表评论。,丧尸/僵尸/灾难/科幻/恐怖/布拉德·皮特/美国/美国电影
26793863,迪昂妮,剧情/音乐/传记,灵魂乐女歌手狄昂·华薇克公布自己的传记片将于今年秋天开始制作。她本人将由托雅·卢凯特(“天命真女”组合前成员)扮演，Lady Gaga将扮演英国已逝女歌手茜拉 布莱克。消息传出后遭到Gaga负责人的否认，对此华薇克声称自己并未与Gaga本人接洽，而是和她的经纪人拟定的事宜。,
26411413,前任也曾是对的人,爱情,光线影业也将拍摄一部新片《前任也曾是对的人》，这个短句听起来十分耳熟，原来它出自赵薇为《左耳》演唱的同名主题曲中的一句歌词。,
26298999,繁花,剧情,王家卫的未来计划中有两部作品备受瞩目，一部是改编自南京作家张嘉佳《从你的全世界路过》书中一篇的《摆渡人》，一部是改编自上海作家金宇澄长篇小说的《繁花》，近日王家卫特别澄清，自己只会担纲《摆渡人》一片的监制，而导演人选将在近期公布，这也从侧面印证了王家卫的下一部执导电影将是《繁花》，目前拍摄日期及映期均未公布。,王家卫/吴亦凡/文艺/金宇澄/章子怡/电影/香港电影/香港
26370387,解密,剧情/悬疑,北京隽扉世纪公司宣布成功购买了麦家的长篇小说《解密》的影视改编权，并由第五代导演何平执导。何平表示目前正在打磨剧本，希望将其打造成一个重量级的中美合拍片：“这本小说牵扯到冷战时期的很多内容，关于冷战的大部分电影基本上都是表现美苏冷战，没有表现中美冷战的影片，这需要我们解密那些背后的故事。”,谍战/麦家/电影/推理/国产/何平/中国电影/中国
27054880,南山,剧情/历史,河正宇有望与李政宰合作电影《南山》，李政宰担任该片制片人以及参与剧本改编工作。《南山》背景设置在军事独裁政权达到极致的1980年代，故事则将聚焦在位于南山公园里的安全企划部(国家安全企划部，现国家情报院)里上演的谍战戏码。,李政宰/韩国电影/河正宇/韩国/崔岷植/电影/韩影/韩在林
30454889,Untitled Abby Kohn/Marc Silverstein Romantic Comedy,喜剧/爱情,Anne Hathaway has boarded an untitled contemporary romantic comedy being developed at STXfilms from screenwriters Abby Kohn and Marc Silverstein.,
33446894,未定名星球大战项目2,科幻,迪士尼CEO鲍勃·艾格确认：定于2022年12月16日、2024年12月20日和2026年12月18日的未定名星球大战项目将出自《权力的游戏》编剧戴维·贝尼奥夫&D·B·威斯（负责三部曲剧本创作&担任制片人）。,星球大战
30170847,神偷奶爸4,动作/动画/冒险,,小黄人/神偷奶爸/我喜欢！/美国动画/动画电影/动画/*喜剧/2024
26746777,Amok,剧情,,
25778489,顶峰,科幻,2015年这位炙手可热的香港女导演手握三部风格迥异的新片：汇聚中韩众多一线明星的《顶峰》,古天乐/香港电影/华语电影/科幻/中国大陆/2016/上映日未定/待定
5348089,阿凡达3：带种者,剧情/动作/科幻/奇幻/冒险,《阿凡达》续集上映时间公布：2020年12月18，2021年12月17，2024年12月20，2025年12月19。,科幻/阿凡达3/美国/阿凡达/詹姆斯卡梅隆/美国电影/动作/电影
26674020,买凶杀狗,剧情/喜剧,,林依晨/杜江/[華語]/(待下)
27030638,Untitled Marvel Project,动作,,Marvel/超级英雄/电影/漫威电影宇宙系列/改编自动漫
27195110,未定名新星球大战三部曲第一部,科幻,<星球大战>新三部曲,科幻/美国/迪士尼/星球大战/冒险/SW/美国电影/电影
3269092,树屋,剧情,"1910 Pommerania - Germany Thomas von Farnow wakes from a menacing, erotic dream. It will stay with him through the summer holiday at his ancestral home and eventually unlock the true nature of his domineering father, Klaus. Thomas has failed his exams and left his boarding school in disgrace. At 18 he's come of age and now finds everything at home is subtly altered. His childhood friend, a country boy, has been made his personal valet. From now on they're master and servant. And his father is distant, Thomas' growing isolation is only lifted by his cousin Ellita. At twenty-five she's fascinating, glamorous and unpredictable. From seeing her as some kind of older sister destined to marry well, Thomas now feels her erotic charge. Ellita shows him her mother's sensual journal of years ago, when she had a passionate affair with an unnamed lover. Fascinated, Ellita & Thomas are drawn together as they try to discover his identity from the clues in the journal...",欧洲电影/○电影/JeremyIrons/2016/找/Jeremy_Irons
6874792,凤凰,剧情/动画,《凤凰》的故事主角是一个生活在西南边境的小女孩，全片讲述她寻找母亲、破解身世之谜的传奇故事。,国产动画/动画/中国/中国电影/动画电影/大陆/动画片/剧情
25723080,莫洛博士岛,科幻,今年有《了不起的盖茨比》《华尔街之狼》等诸多重要电影登场的好莱坞当红巨星莱昂纳多·迪卡普里奥，最近又有了新动作——他打算通过自己的亚壁古道（Appian Way）制作公司，与华纳电影公司进行深度合作，将英国小说家赫伯特·乔治·威尔斯（H.G. Wells）的著名科幻恐怖小说《莫洛博士岛》（The Island of Dr. Moreau）搬上大银幕，他有可能只以制片人身份加盟这部电影的制作。,莱昂纳多·迪卡普里奥/美国电影/科幻/2022
1499149,功夫2,喜剧/动作,暂无,周星驰/功夫2/喜剧/香港/香港电影/搞笑/电影/华语电影
27091382,刺狐,悬疑,"想他顾云风如此风云纵横,居然对一个傻瓜情有独钟,已经是常人羡慕之极的了。可是眼前这个只爱睡觉和巧克力的傻瓜-陆子明居然动物本能似的逃开,老狐狸决定一定要把这只IQ180的小刺猬拿过来好好享用...ysgou.cc腹黑强攻—顾云风 单纯迟钝受—陆子明……","内地,悬疑"
26738979,歌舞青春4,喜剧/歌舞,迪士尼正式宣布将拍摄《歌舞青春4》，开始在全美国选角，选拔新的少男少女，曾执导《青春海滩》的Jeffrey Hornaday或将担任新片导演与编舞，编剧仍有可能将是前3部的Peter Barsocchini。,歌舞/音樂劇/愛情/音樂/美片/美国/友情/電影
30167997,黑豹2,动作/奇幻/冒险,复仇者联盟3》新海报出现了23个漫威超级英雄同框的景象，小蜘蛛、钢铁侠与锤哥地位居中。曝光的还有美队与黑寡妇的片场照。漫威将推进《黑豹》续集，同时未来会看到更多黑豹妹妹苏睿公主。,漫威/Marvel/超级英雄/复仇者联盟/科幻/美国/动作/2022
26256370,Joseph Merrick,剧情/传记,"The life of Joseph Merrick, who's deformities garnered him the name, ""The Elephant Man"".",美国电影/象人/虐待/畸形秀/残疾人/普罗蒂斯综合症/人性/TSPDT
22854093,The Power of the Dog,剧情/悬疑/惊悚/犯罪,,
26912221,魔女狂花,动作/科幻,劳模姐杰西卡·查斯坦加盟科幻新片《魔女狂花》。本片根据漫画改编，讲述查斯坦饰演的卧底女警在遭受重伤后意外获得超能力，并化身义警“止痛剂”，打击城市中的罪恶势力。查斯坦执掌的雀斑影业负责制作，此次是劳模姐继《他和她的孤独情事》和《动物园长的夫人》后再次担任制片人。,JessicaChastain/2018/美国电影/美国/科幻/Jessica·Chastain/电影/无法下载
26936171,黑暗物质,科幻/惊悚,导演罗兰·艾默里奇有望执导索尼科幻惊悚片《黑暗物质》(Dark Matter，暂译)。影片改编自布雷克·克劳奇今年7月出版的同名畅销小说。一位大学物理教授原本拥有一个幸福家庭，一日突遭劫持，醒来后发现自己身处一个完全陌生的世界，而这一跨次元的穿越正源自他自己的物理理论。,科幻/2019/罗兰·艾默里奇/惊悚/待看
26901418,未定名Alexander Hawke特工电影,剧情/动作,据美国媒体报道，派拉蒙影业获得了美国小说家Ted Bell系列间谍小说的改编权，该小说的主人翁是一位名叫Alexander Hawke的英国军情六处特工，类似于经典的007形象。影片将由《特工绍特》的编剧科特·维莫执笔剧本。,
26599767,摩登之海,剧情/爱情/冒险,影片故事聚焦海洋资源之争，一条至关重要的海航线、无数珍贵的奇珍异宝，点燃了人们心中的欲望。FilmNation公司如此描述本片：“这是一个史诗般的故事，布满危险与阴谋。它将我们从阿尔及利亚的古老商贸组织，带入伸手不见五指的幽暗海底。”,AsaButterfield/TomHolland/安妮·海瑟薇/基努·里维斯/美国/科幻/美国电影/剧情
3011514,日落大道,剧情/歌舞,经典百老汇音乐剧《日落大道》将拍成电影，格伦·克洛斯主演，最新找到导演：曾获托尼奖的著名音乐剧编舞Rob Ashford(《摩登米莉》《冰雪奇缘》)，这将是他首次执导电影长片，Andrew Lloyd Webber等任制片人。,Musical/音乐剧/美国/待映/Webber
10432180,Harker,动作/惊悚/奇幻,,
3439365,史蒂夫·麦奎因,剧情/传记,已故影星史蒂夫·麦奎因传记片获得A类融资，进入筹备阶段。麦奎因是好莱坞六七十年代硬汉动作片明星，曾出演[豪勇七蛟龙]、[大逃亡]、[巴比龙]等片，他除了演员之外还是一位冠军赛车手。据悉，导演詹姆士·格雷([移民])和杰瑞米·雷纳正在积极谈判中，查宁·塔图姆和瑞恩·高斯林对此片也有极大兴趣。,纪录片/剧情
26879688,沃霍尔,剧情/传记,“小丑”杰瑞德·莱托将出演讲述安迪·沃霍尔的自传片《沃霍尔》，他还将担任新片制片。特伦斯·温特操刀剧本。沃霍尔的作品自上世纪50年代开始展出，他被誉为20世纪最知名的艺术家之一，是波普艺术的倡导者和领袖，代表作包括《玛丽莲·梦露》等。沃霍尔于1987年去世。,美国/JeradLeto/传记/JaredLeto/Gay/待映/#电影
